assembly,reaction,flux,description
SRR9205580.asm1,EX_h2s_e,-0.0015792282525704,Hydrogen sulfide
SRR9205580.asm1,EX_h_e,-0.0880318759526587,H+
SRR9205580.asm1,EX_his__L_e,-0.001625238183193,L-Histidine
SRR9205580.asm1,EX_k_e,-0.0033485519716692,Potassium
SRR9205580.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9205580.asm1,EX_lys__L_e,-0.0058869551835875,L-Lysine
SRR9205580.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9205580.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9205580.asm1,EX_melib_e,-0.0074493,Melibiose C12H22O11
SRR9205580.asm1,EX_meoh_e,-9.88132738199976e-06,Methanol
SRR9205580.asm1,EX_met__L_e,-0.0026420370638538,L-Methionine
SRR9205580.asm1,EX_mg2_e,-0.0001488203386096,Magnesium
SRR9205580.asm1,EX_mn2_e,-1.1854161841989577e-05,Manganese
SRR9205580.asm1,EX_nh4_e,0.360570553071538,Ammonium
SRR9205580.asm1,EX_no2_e,-0.1,Nitrite
SRR9205580.asm1,EX_o2_e,-0.001,O2 O2
SRR9205580.asm1,EX_phe__L_e,-0.0031782363149872,L-Phenylalanine
SRR9205580.asm1,EX_pi_e,-0.0169165065314817,Phosphate
SRR9205580.asm1,EX_pro__L_e,-0.0037922167090897,L-Proline
SRR9205580.asm1,EX_pydxn_e,-3.825583344086361e-06,Pyridoxine
SRR9205580.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9205580.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9205580.asm1,EX_ribflv_e,-7.651166688172722e-06,Riboflavin C17H20N4O6
SRR9205580.asm1,EX_so4_e,-7.441874684594902e-05,Sulfate
SRR9205580.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9205580.asm1,EX_thm_e,-3.825583344086361e-06,Thiamin
SRR9205580.asm1,EX_thr__L_e,-0.0093343547392416,L-Threonine
SRR9205580.asm1,EX_trp__L_e,-0.0009751463409322,L-Tryptophan
SRR9205580.asm1,EX_tyr__L_e,-0.0023656172233907,L-Tyrosine
SRR9205580.asm1,EX_ura_e,-0.0056748154363545,Uracil
SRR9205580.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9205580.asm1,EX_zn2_e,-5.849883050822642e-06,Zinc
SRR9205581.asm1,EX_acald_e,0.9752058935128284,Acetaldehyde
SRR9205581.asm1,EX_acgam_e,-0.1,N-Acetyl-D-glucosamine
SRR9205581.asm1,EX_acmana_e,-0.1,N-Acetyl-D-mannosamine
SRR9205581.asm1,EX_arg__L_e,-0.0050743360919909,L-Arginine
SRR9205581.asm1,EX_asn__L_e,-0.0041353183542992,L-Asparagine
SRR9205581.asm1,EX_ca2_e,-8.929220316578255e-05,Calcium
SRR9205581.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9205581.asm1,EX_cl_e,-8.929220316578255e-05,Chloride
SRR9205581.asm1,EX_co2_e,1.7638866380816478,CO2 CO2
SRR9205581.asm1,EX_cobalt2_e,-1.7155082260476957e-06,Co2+
SRR9205581.asm1,EX_cu2_e,-1.216295332267816e-05,Copper
SRR9205581.asm1,EX_drib_e,-0.0178783,Deoxyribose C5H10O4
SRR9205581.asm1,EX_fe2_e,-0.0001151963773791,Fe2+ mitochondria
SRR9205581.asm1,EX_fe3_e,-0.0001339468822898,Iron (Fe3+)
SRR9205581.asm1,EX_fol_e,-1.1476750032259238e-05,Folate
SRR9205581.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9205581.asm1,EX_fuc__L_e,-0.0148986,L-Fucose
SRR9205581.asm1,EX_fum_e,-0.0051220786859217,Fumarate
SRR9205581.asm1,EX_gal_e,0.019600545,D-Galactose
SRR9205581.asm1,EX_gam_e,-0.1,D-Glucosamine
SRR9205581.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9205581.asm1,EX_gln__L_e,-0.0115239951288046,L-Glutamine
SRR9205581.asm1,EX_gly_e,-0.0288844408790218,Glycine
SRR9205581.asm1,EX_gua_e,-0.0041534684313308,Guanine
SRR9205581.asm1,EX_h2_e,2.0099738940666505,Hydrogen
SRR9205581.asm1,EX_h2o_e,-0.881193966848202,H2O H2O
SRR9205581.asm1,EX_h2s_e,-0.0015792282525704,Hydrogen sulfide
SRR9205581.asm1,EX_h_e,-0.0880318759526587,H+
SRR9205581.asm1,EX_his__L_e,-0.001625238183193,L-Histidine
SRR9205581.asm1,EX_k_e,-0.0033485519716692,Potassium
SRR9205581.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9205581.asm1,EX_lys__L_e,-0.0058869551835875,L-Lysine
SRR9205581.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9205581.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9205581.asm1,EX_melib_e,-0.0074493,Melibiose C12H22O11
SRR9205581.asm1,EX_meoh_e,-9.88132738199976e-06,Methanol
SRR9205581.asm1,EX_met__L_e,-0.0026420370638538,L-Methionine
SRR9205581.asm1,EX_mg2_e,-0.0001488203386096,Magnesium
SRR9205581.asm1,EX_mn2_e,-1.1854161841989577e-05,Manganese
SRR9205581.asm1,EX_nh4_e,0.360570553071538,Ammonium
SRR9205581.asm1,EX_no2_e,-0.1,Nitrite
SRR9205581.asm1,EX_o2_e,-0.001,O2 O2
SRR9205581.asm1,EX_phe__L_e,-0.0031782363149872,L-Phenylalanine
SRR9205581.asm1,EX_pi_e,-0.0169165065314817,Phosphate
SRR9205581.asm1,EX_pro__L_e,-0.0037922167090897,L-Proline
SRR9205581.asm1,EX_pydxn_e,-3.825583344086361e-06,Pyridoxine
SRR9205581.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9205581.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9205581.asm1,EX_ribflv_e,-7.651166688172722e-06,Riboflavin C17H20N4O6
SRR9205581.asm1,EX_so4_e,-7.441874684594902e-05,Sulfate
SRR9205581.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9205581.asm1,EX_thm_e,-3.825583344086361e-06,Thiamin
SRR9205581.asm1,EX_thr__L_e,-0.0093343547392416,L-Threonine
SRR9205581.asm1,EX_trp__L_e,-0.0009751463409322,L-Tryptophan
SRR9205581.asm1,EX_tyr__L_e,-0.0023656172233907,L-Tyrosine
SRR9205581.asm1,EX_ura_e,-0.0056748154363545,Uracil
SRR9205581.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9205581.asm1,EX_zn2_e,-5.849883050822642e-06,Zinc
SRR9205629.asm1,EX_2mpa_e,0.847815423805905,2 methylpropanoic acid
SRR9205629.asm1,EX_3mba_e,0.0009669910558045,3 methylbutanoic acid
SRR9205629.asm1,EX_acgam_e,-0.1,N-Acetyl-D-glucosamine
SRR9205629.asm1,EX_ade_e,-0.0063633837144911,Adenine
SRR9205629.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9205629.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9205629.asm1,EX_arab__D_e,-0.1,D Arabinose C5H10O5
SRR9205629.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9205629.asm1,EX_arg__L_e,-0.0092132434430071,L-Arginine
SRR9205629.asm1,EX_asn__L_e,-0.0225,L-Asparagine
SRR9205629.asm1,EX_asp__L_e,-0.0225,L-Aspartate
SRR9205629.asm1,EX_ca2_e,-0.0001621238306676,Calcium
SRR9205629.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9205629.asm1,EX_cl_e,-0.0001621238306676,Chloride
SRR9205629.asm1,EX_co2_e,1.5276332566196698,CO2 CO2
SRR9205629.asm1,EX_cobalt2_e,-3.114771002260768e-06,Co2+
SRR9205629.asm1,EX_cu2_e,-2.2083726406028843e-05,Copper
SRR9205629.asm1,EX_drib_e,-0.0178783,Deoxyribose C5H10O4
SRR9205629.asm1,EX_fe2_e,-0.0002091568728018,Fe2+ mitochondria
SRR9205629.asm1,EX_fe3_e,-0.0002432013198565,Iron (Fe3+)
SRR9205629.asm1,EX_fol_e,-2.0837818005131625e-05,Folate
SRR9205629.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9205629.asm1,EX_fuc__L_e,-0.0148986,L-Fucose
SRR9205629.asm1,EX_fum_e,-0.1,Fumarate
SRR9205629.asm1,EX_gal_e,-0.0148986,D-Galactose
SRR9205629.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9205629.asm1,EX_gln__L_e,-0.0081968313695494,L-Glutamine
SRR9205629.asm1,EX_gly_e,-0.045,Glycine
SRR9205629.asm1,EX_gua_e,-0.0075412655167036,Guanine
SRR9205629.asm1,EX_h2o_e,0.4487860914668883,H2O H2O
SRR9205629.asm1,EX_h2s_e,0.0969975476400807,Hydrogen sulfide
SRR9205629.asm1,EX_h_e,-0.0202729792940496,H+
SRR9205629.asm1,EX_his__L_e,-0.0142655888949342,L-Histidine
SRR9205629.asm1,EX_ibtol_e,0.0205520326133388,Isobutanol
SRR9205629.asm1,EX_ile__L_e,-0.015,L-Isoleucine
SRR9205629.asm1,EX_indole_e,-0.001770529280815,Indole
SRR9205629.asm1,EX_k_e,-0.0060798149624428,Potassium
SRR9205629.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9205629.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9205629.asm1,EX_lys__L_e,-0.010688679319068,L-Lysine
SRR9205629.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9205629.asm1,EX_melib_e,-0.0074493,Melibiose C12H22O11
SRR9205629.asm1,EX_meoh_e,-1.7941081132899495e-05,Methanol
SRR9205629.asm1,EX_met__L_e,-0.0047970276728717,L-Methionine
SRR9205629.asm1,EX_mg2_e,-0.0002702063844461,Magnesium
SRR9205629.asm1,EX_mn2_e,-2.1523067625621103e-05,Manganese
SRR9205629.asm1,EX_nh4_e,0.6449240080369616,Ammonium
SRR9205629.asm1,EX_no2_e,-0.1,Nitrite
SRR9205629.asm1,EX_o2_e,-0.001,O2 O2
SRR9205629.asm1,EX_phe__L_e,-0.0057705804973384,L-Phenylalanine
SRR9205629.asm1,EX_pi_e,-0.0307145388193288,Phosphate
SRR9205629.asm1,EX_pro__L_e,-0.0068853570390475,L-Proline
SRR9205629.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9205629.asm1,EX_rib__D_e,-0.0178783,D-Ribose
SRR9205629.asm1,EX_ribflv_e,-1.3891878670083024e-05,Riboflavin C17H20N4O6
SRR9205629.asm1,EX_rmn_e,-0.0148986,L-Rhamnose
SRR9205629.asm1,EX_so4_e,-0.1,Sulfate
SRR9205629.asm1,EX_succ_e,0.1,Succinate
SRR9205629.asm1,EX_thm_e,-6.945939335034623e-06,Thiamin
SRR9205629.asm1,EX_thr__L_e,-0.0225,L-Threonine
SRR9205629.asm1,EX_tre_e,-0.074493,Trehalose
SRR9205629.asm1,EX_tyr__L_e,-0.0042951446212775,L-Tyrosine
SRR9205629.asm1,EX_ura_e,-0.1,Uracil
SRR9205629.asm1,EX_val__L_e,-0.018,L-Valine
SRR9205629.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9205629.asm1,EX_xylan4_e,-3.21e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9205629.asm1,EX_zn2_e,-1.0621369117709216e-05,Zinc
SRR9205625.asm1,EX_12ppd__S_e,0.0148986,"(S)-Propane-1,2-diol"
SRR9205625.asm1,EX_2mpa_e,1.1193891540368333,2 methylpropanoic acid
SRR9205625.asm1,EX_4abut_e,0.018,4-Aminobutanoate
SRR9205625.asm1,EX_acgam_e,-0.0075463584402039,N-Acetyl-D-glucosamine
SRR9205625.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9205625.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9205625.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9205625.asm1,EX_arg__L_e,-0.015,L-Arginine
SRR9205625.asm1,EX_asn__L_e,-0.0225,L-Asparagine
SRR9205625.asm1,EX_asp__L_e,-0.0225,L-Aspartate
SRR9205625.asm1,EX_ca2_e,-0.0001963939784063,Calcium
SRR9205625.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9205625.asm1,EX_cit_e,-0.0005892196670111,Citrate
SRR9205625.asm1,EX_cl_e,-0.0001963939784063,Chloride
SRR9205625.asm1,EX_co2_e,1.1843463400475858,CO2 CO2
SRR9205625.asm1,EX_cobalt2_e,-3.773179220101968e-06,Co2+
SRR9205625.asm1,EX_cu2_e,-2.675184067052295e-05,Copper
SRR9205625.asm1,EX_dad_2_e,-0.0168606777357792,Deoxyadenosine
SRR9205625.asm1,EX_dcyt_e,-0.1,Deoxycytidine
SRR9205625.asm1,EX_dgsn_e,-0.1,Deoxyguanosine
SRR9205625.asm1,EX_fe2_e,-0.0002533689846298,Fe2+ mitochondria
SRR9205625.asm1,EX_fe3_e,-0.0002946098335055,Iron (Fe3+)
SRR9205625.asm1,EX_fol_e,-2.5242568982480892e-05,Folate
SRR9205625.asm1,EX_for_e,0.092440596410876,Formate
SRR9205625.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9205625.asm1,EX_gal_e,-0.0148986,D-Galactose
SRR9205625.asm1,EX_gam_e,-0.1,D-Glucosamine
SRR9205625.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9205625.asm1,EX_glcr_e,3.21e-05,D-Glucarate
SRR9205625.asm1,EX_gln__L_e,-0.0116213641330918,L-Glutamine
SRR9205625.asm1,EX_glu__L_e,-0.018,L-Glutamate
SRR9205625.asm1,EX_gly_e,-0.045,Glycine
SRR9205625.asm1,EX_glyc3p_e,-0.1,Glycerol 3-phosphate
SRR9205625.asm1,EX_glyc_e,-0.1799655,Glycerol
SRR9205625.asm1,EX_gua_e,0.1,Guanine
SRR9205625.asm1,EX_h2o_e,0.8893242996629739,H2O H2O
SRR9205625.asm1,EX_h2s_e,0.0963628816225749,Hydrogen sulfide
SRR9205625.asm1,EX_h_e,0.5528324627172408,H+
SRR9205625.asm1,EX_his__L_e,-0.015,L-Histidine
SRR9205625.asm1,EX_k_e,-0.0073649817150936,Potassium
SRR9205625.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9205625.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9205625.asm1,EX_lys__L_e,-0.0129480795434941,L-Lysine
SRR9205625.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9205625.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9205625.asm1,EX_melib_e,-0.0074493,Melibiose C12H22O11
SRR9205625.asm1,EX_meoh_e,-2.1733512344690453e-05,Methanol
SRR9205625.asm1,EX_met__L_e,-0.0058110355850868,L-Methionine
SRR9205625.asm1,EX_mg2_e,-0.0003273232973438,Magnesium
SRR9205625.asm1,EX_mn2_e,-2.6072668410904595e-05,Manganese
SRR9205625.asm1,EX_mnl_e,-0.0148986,D-Mannitol
SRR9205625.asm1,EX_nh4_e,0.4235402324378969,Ammonium
SRR9205625.asm1,EX_o2_e,-0.001,O2 O2
SRR9205625.asm1,EX_phe__L_e,-0.0069903804821219,L-Phenylalanine
SRR9205625.asm1,EX_pi_e,-0.0444601487454776,Phosphate
SRR9205625.asm1,EX_ppap_e,0.107253092578593,Propanoyl phosphate
SRR9205625.asm1,EX_pro__L_e,-0.0045015636037204,L-Proline
SRR9205625.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9205625.asm1,EX_rmn_e,-0.0148986,L-Rhamnose
SRR9205625.asm1,EX_so4_e,-0.1,Sulfate
SRR9205625.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9205625.asm1,EX_thm_e,-8.414189660827387e-06,Thiamin
SRR9205625.asm1,EX_thr__L_e,-0.02053047184525,L-Threonine
SRR9205625.asm1,EX_thym_e,0.0990127099252681,Thymine C5H6N2O2
SRR9205625.asm1,EX_thymd_e,-0.1,Thymidine C10H14N2O5
SRR9205625.asm1,EX_tre_e,-0.074493,Trehalose
SRR9205625.asm1,EX_trp__L_e,-0.0021447882640825,L-Tryptophan
SRR9205625.asm1,EX_tyr__L_e,-0.0052030632173518,L-Tyrosine
SRR9205625.asm1,EX_ura_e,0.0884840683612877,Uracil
SRR9205625.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9205625.asm1,EX_xylan4_e,-3.21e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9205625.asm1,EX_zn2_e,-1.2866541140547569e-05,Zinc
SRR9205536.asm1,EX_12ppd__S_e,0.0148986,"(S)-Propane-1,2-diol"
SRR9205536.asm1,EX_2mpa_e,1.0823745187649694,2 methylpropanoic acid
SRR9205536.asm1,EX_4abut_e,0.018,4-Aminobutanoate
SRR9205536.asm1,EX_acgam_e,-0.0073099718178378,N-Acetyl-D-glucosamine
SRR9205536.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9205536.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9205536.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9205536.asm1,EX_arg__L_e,-0.015,L-Arginine
SRR9205536.asm1,EX_asn__L_e,-0.0225,L-Asparagine
SRR9205536.asm1,EX_asp__L_e,-0.0225,L-Aspartate
SRR9205536.asm1,EX_ca2_e,-0.0001902420165592,Calcium
SRR9205536.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9205536.asm1,EX_cit_e,-0.0005707625995367,Citrate
SRR9205536.asm1,EX_cl_e,-0.0001902420165592,Chloride
SRR9205536.asm1,EX_co2_e,1.139660246379969,CO2 CO2
SRR9205536.asm1,EX_cobalt2_e,-3.654985908918913e-06,Co2+
SRR9205536.asm1,EX_cu2_e,-2.591385009423509e-05,Copper
SRR9205536.asm1,EX_dad_2_e,-0.0163325238331582,Deoxyadenosine
SRR9205536.asm1,EX_dcyt_e,-0.1,Deoxycytidine
SRR9205536.asm1,EX_dgsn_e,-0.1,Deoxyguanosine
SRR9205536.asm1,EX_fe2_e,-0.0002454323037839,Fe2+ mitochondria
SRR9205536.asm1,EX_fe3_e,-0.0002853812997683,Iron (Fe3+)
SRR9205536.asm1,EX_fol_e,-2.445185573068942e-05,Folate
SRR9205536.asm1,EX_for_e,0.1037921476850734,Formate
SRR9205536.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9205536.asm1,EX_gal_e,0.019600545,D-Galactose
SRR9205536.asm1,EX_gam_e,-0.1,D-Glucosamine
SRR9205536.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9205536.asm1,EX_gln__L_e,-0.0107874606815046,L-Glutamine
SRR9205536.asm1,EX_glu__L_e,-0.018,L-Glutamate
SRR9205536.asm1,EX_gly_e,-0.045,Glycine
SRR9205536.asm1,EX_glyc3p_e,-0.1,Glycerol 3-phosphate
SRR9205536.asm1,EX_glyc_e,-0.1799655,Glycerol
SRR9205536.asm1,EX_gua_e,0.1,Guanine
SRR9205536.asm1,EX_h2o_e,0.8255545349417532,H2O H2O
SRR9205536.asm1,EX_h2s_e,0.0964768128829567,Hydrogen sulfide
SRR9205536.asm1,EX_h_e,0.5252901554244028,H+
SRR9205536.asm1,EX_his__L_e,-0.015,L-Histidine
SRR9205536.asm1,EX_inost_e,1.1047281164627128e-05,Myo-Inositol
SRR9205536.asm1,EX_k_e,-0.007134276645196,Potassium
SRR9205536.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9205536.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9205536.asm1,EX_lys__L_e,-0.0125424861949052,L-Lysine
SRR9205536.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9205536.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9205536.asm1,EX_melib_e,-0.0074493,Melibiose C12H22O11
SRR9205536.asm1,EX_meoh_e,-2.1052718852387908e-05,Methanol
SRR9205536.asm1,EX_met__L_e,-0.0056290072484669,L-Methionine
SRR9205536.asm1,EX_mg2_e,-0.0003170700275987,Magnesium
SRR9205536.asm1,EX_mn2_e,-2.525595263062969e-05,Manganese
SRR9205536.asm1,EX_mnl_e,-0.0148986,D-Mannitol
SRR9205536.asm1,EX_ncam_e,-8.326057900520656e-05,Nicotinamide
SRR9205536.asm1,EX_nh4_e,0.4288006214843181,Ammonium
SRR9205536.asm1,EX_o2_e,-0.001,O2 O2
SRR9205536.asm1,EX_phe__L_e,-0.0067714096441586,L-Phenylalanine
SRR9205536.asm1,EX_pi_e,-0.0430116014765545,Phosphate
SRR9205536.asm1,EX_ppap_e,0.1069700412777194,Propanoyl phosphate
SRR9205536.asm1,EX_pro__L_e,-0.0038906850206701,L-Proline
SRR9205536.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9205536.asm1,EX_rmn_e,-0.0148986,L-Rhamnose
SRR9205536.asm1,EX_so4_e,-0.1,Sulfate
SRR9205536.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9205536.asm1,EX_thm_e,-8.150618576889177e-06,Thiamin
SRR9205536.asm1,EX_thr__L_e,-0.0198873631281732,L-Threonine
SRR9205536.asm1,EX_thym_e,0.0990436363870722,Thymine C5H6N2O2
SRR9205536.asm1,EX_thymd_e,-0.1,Thymidine C10H14N2O5
SRR9205536.asm1,EX_tre_e,-0.074493,Trehalose
SRR9205536.asm1,EX_trp__L_e,-0.0020776036402067,L-Tryptophan
SRR9205536.asm1,EX_tyr__L_e,-0.0050400793689628,L-Tyrosine
SRR9205536.asm1,EX_ura_e,0.0888658529755194,Uracil
SRR9205536.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9205536.asm1,EX_xylan4_e,-3.21e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9205536.asm1,EX_zn2_e,-1.246350194941334e-05,Zinc
SRR9205541.asm1,EX_12ppd__S_e,0.0148986,"(S)-Propane-1,2-diol"
SRR9205541.asm1,EX_2mpa_e,1.0823745187649694,2 methylpropanoic acid
SRR9205541.asm1,EX_4abut_e,0.018,4-Aminobutanoate
SRR9205541.asm1,EX_acgam_e,-0.0073099718178378,N-Acetyl-D-glucosamine
SRR9205541.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9205541.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9205541.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9205541.asm1,EX_arg__L_e,-0.015,L-Arginine
SRR9205541.asm1,EX_asn__L_e,-0.0225,L-Asparagine
SRR9205541.asm1,EX_asp__L_e,-0.0225,L-Aspartate
SRR9205541.asm1,EX_ca2_e,-0.0001902420165592,Calcium
SRR9205541.asm1,EX_cellb_e,-0.074493,Cellobiose
SRR9205541.asm1,EX_cit_e,-0.0005707625995367,Citrate
SRR9205541.asm1,EX_cl_e,-0.0001902420165592,Chloride
SRR9205541.asm1,EX_co2_e,1.139660246379969,CO2 CO2
SRR9205541.asm1,EX_cobalt2_e,-3.654985908918913e-06,Co2+
SRR9205541.asm1,EX_cu2_e,-2.591385009423509e-05,Copper
SRR9205541.asm1,EX_dad_2_e,-0.0163325238331582,Deoxyadenosine
SRR9205541.asm1,EX_dcyt_e,-0.1,Deoxycytidine
SRR9205541.asm1,EX_dgsn_e,-0.1,Deoxyguanosine
SRR9205541.asm1,EX_fe2_e,-0.0002454323037839,Fe2+ mitochondria
SRR9205541.asm1,EX_fe3_e,-0.0002853812997683,Iron (Fe3+)
SRR9205541.asm1,EX_fol_e,-2.445185573068942e-05,Folate
SRR9205541.asm1,EX_for_e,0.1037921476850734,Formate
SRR9205541.asm1,EX_fru_e,-0.0148986,D-Fructose
SRR9205541.asm1,EX_gal_e,0.019600545,D-Galactose
SRR9205541.asm1,EX_gam_e,-0.1,D-Glucosamine
SRR9205541.asm1,EX_glc__D_e,-0.0148986,D-Glucose
SRR9205541.asm1,EX_gln__L_e,-0.0107874606815046,L-Glutamine
SRR9205541.asm1,EX_glu__L_e,-0.018,L-Glutamate
SRR9205541.asm1,EX_gly_e,-0.045,Glycine
SRR9205541.asm1,EX_glyc3p_e,-0.1,Glycerol 3-phosphate
SRR9205541.asm1,EX_glyc_e,-0.1799655,Glycerol
SRR9205541.asm1,EX_gua_e,0.1,Guanine
SRR9205541.asm1,EX_h2o_e,0.8255545349417532,H2O H2O
SRR9205541.asm1,EX_h2s_e,0.0964768128829567,Hydrogen sulfide
SRR9205541.asm1,EX_h_e,0.5252901554244028,H+
SRR9205541.asm1,EX_his__L_e,-0.015,L-Histidine
SRR9205541.asm1,EX_inost_e,1.1047281164627128e-05,Myo-Inositol
SRR9205541.asm1,EX_k_e,-0.007134276645196,Potassium
SRR9205541.asm1,EX_lcts_e,-0.0074493,Lactose C12H22O11
SRR9205541.asm1,EX_leu__L_e,-0.015,L-Leucine
SRR9205541.asm1,EX_lys__L_e,-0.0125424861949052,L-Lysine
SRR9205541.asm1,EX_malt_e,-0.0074493,Maltose C12H22O11
SRR9205541.asm1,EX_man_e,-0.0148986,D-Mannose
SRR9205541.asm1,EX_melib_e,-0.0074493,Melibiose C12H22O11
SRR9205541.asm1,EX_meoh_e,-2.1052718852387908e-05,Methanol
SRR9205541.asm1,EX_met__L_e,-0.0056290072484669,L-Methionine
SRR9205541.asm1,EX_mg2_e,-0.0003170700275987,Magnesium
SRR9205541.asm1,EX_mn2_e,-2.525595263062969e-05,Manganese
SRR9205541.asm1,EX_mnl_e,-0.0148986,D-Mannitol
SRR9205541.asm1,EX_ncam_e,-8.326057900520656e-05,Nicotinamide
SRR9205541.asm1,EX_nh4_e,0.4288006214843181,Ammonium
SRR9205541.asm1,EX_o2_e,-0.001,O2 O2
SRR9205541.asm1,EX_phe__L_e,-0.0067714096441586,L-Phenylalanine
SRR9205541.asm1,EX_pi_e,-0.0430116014765545,Phosphate
SRR9205541.asm1,EX_ppap_e,0.1069700412777194,Propanoyl phosphate
SRR9205541.asm1,EX_pro__L_e,-0.0038906850206701,L-Proline
SRR9205541.asm1,EX_raffin_e,-0.004701945,Raffinose C18H32O16
SRR9205541.asm1,EX_rmn_e,-0.0148986,L-Rhamnose
SRR9205541.asm1,EX_so4_e,-0.1,Sulfate
SRR9205541.asm1,EX_sucr_e,-0.0074493,Sucrose C12H22O11
SRR9205541.asm1,EX_thm_e,-8.150618576889177e-06,Thiamin
SRR9205541.asm1,EX_thr__L_e,-0.0198873631281732,L-Threonine
SRR9205541.asm1,EX_thym_e,0.0990436363870722,Thymine C5H6N2O2
SRR9205541.asm1,EX_thymd_e,-0.1,Thymidine C10H14N2O5
SRR9205541.asm1,EX_tre_e,-0.074493,Trehalose
SRR9205541.asm1,EX_trp__L_e,-0.0020776036402067,L-Tryptophan
SRR9205541.asm1,EX_tyr__L_e,-0.0050400793689628,L-Tyrosine
SRR9205541.asm1,EX_ura_e,0.0888658529755194,Uracil
SRR9205541.asm1,EX_xyl__D_e,-0.0178783,D-Xylose
SRR9205541.asm1,EX_xylan4_e,-3.21e-05,"Xylan (4 backbone units, 1 glcur side chain)"
SRR9205541.asm1,EX_zn2_e,-1.246350194941334e-05,Zinc
SRR9205562.asm1,EX_12ppd__S_e,0.0297972,"(S)-Propane-1,2-diol"
SRR9205562.asm1,EX_2mpa_e,0.6646561439579798,2 methylpropanoic acid
SRR9205562.asm1,EX_ade_e,-0.0069421498868985,Adenine
SRR9205562.asm1,EX_ala__D_e,-0.1,D-Alanine
SRR9205562.asm1,EX_ala__L_e,-0.1,L-Alanine
SRR9205562.asm1,EX_arab__L_e,-0.0178783,L-Arabinose
SRR9205562.asm1,EX_arg__L_e,-0.0100512117130722,L-Arginine
SRR9205562.asm1,EX_asn__L_e,-0.0225,L-Asparagine
SRR9205562.asm1,EX_asp__L_e,-0.0225,L-Aspartate
